t;dt;x;y;z;vx;vy;vz
2459819.4583;2022-Aug-27 23:00:00;1.3450869016E+08;-6.5127460507E+07;6.3548710486E+04;1.2128642975E+01;2.5779724449E+01;-4.1305751467E-02
2459819.5000;2022-Aug-28 00:00:00;1.3455233477E+08;-6.5034642317E+07;6.3398700700E+04;1.2118366762E+01;2.5785947376E+01;-4.2032566365E-02
2459819.5417;2022-Aug-28 01:00:00;1.3459594243E+08;-6.4941801609E+07;6.3246079305E+04;1.2108116014E+01;2.5792234651E+01;-4.2756634070E-02
2459819.5833;2022-Aug-28 02:00:00;1.3463951323E+08;-6.4848938150E+07;6.3090856309E+04;1.2097890102E+01;2.5798586646E+01;-4.3477889249E-02
2459819.6250;2022-Aug-28 03:00:00;1.3468304727E+08;-6.4756051707E+07;6.2933041956E+04;1.2087688391E+01;2.5805003729E+01;-4.4196266546E-02
2459819.6667;2022-Aug-28 04:00:00;1.3472654462E+08;-6.4663142044E+07;6.2772646722E+04;1.2077510242E+01;2.5811486260E+01;-4.4911700592E-02
2459819.7083;2022-Aug-28 05:00:00;1.3477000537E+08;-6.4570208927E+07;6.2609681322E+04;1.2067355011E+01;2.5818034597E+01;-4.5624126010E-02
2459819.7500;2022-Aug-28 06:00:00;1.3481342960E+08;-6.4477252116E+07;6.2444156704E+04;1.2057222048E+01;2.5824649092E+01;-4.6333477422E-02
2459819.7917;2022-Aug-28 07:00:00;1.3485681739E+08;-6.4384271373E+07;6.2276084052E+04;1.2047110702E+01;2.5831330093E+01;-4.7039689453E-02
2459819.8333;2022-Aug-28 08:00:00;1.3490016882E+08;-6.4291266459E+07;6.2105474785E+04;1.2037020312E+01;2.5838077941E+01;-4.7742696742E-02
2459819.8750;2022-Aug-28 09:00:00;1.3494348396E+08;-6.4198237132E+07;6.1932340559E+04;1.2026950215E+01;2.5844892974E+01;-4.8442433941E-02
2459819.9167;2022-Aug-28 10:00:00;1.3498676289E+08;-6.4105183149E+07;6.1756693263E+04;1.2016899744E+01;2.5851775523E+01;-4.9138835728E-02
2459819.9583;2022-Aug-28 11:00:00;1.3503000566E+08;-6.4012104266E+07;6.1578545023E+04;1.2006868226E+01;2.5858725914E+01;-4.9831836810E-02
2459820.0000;2022-Aug-28 12:00:00;1.3507321236E+08;-6.3919000240E+07;6.1397908197E+04;1.1996854983E+01;2.5865744470E+01;-5.0521371931E-02
2459820.0417;2022-Aug-28 13:00:00;1.3511638304E+08;-6.3825870824E+07;6.1214795382E+04;1.1986859334E+01;2.5872831505E+01;-5.1207375875E-02
2459820.0833;2022-Aug-28 14:00:00;1.3515951777E+08;-6.3732715771E+07;6.1029219407E+04;1.1976880591E+01;2.5879987330E+01;-5.1889783479E-02
2459820.1250;2022-Aug-28 15:00:00;1.3520261660E+08;-6.3639534832E+07;6.0841193335E+04;1.1966918064E+01;2.5887212249E+01;-5.2568529632E-02
2459820.1667;2022-Aug-28 16:00:00;1.3524567960E+08;-6.3546327759E+07;6.0650730465E+04;1.1956971057E+01;2.5894506562E+01;-5.3243549288E-02
2459820.2083;2022-Aug-28 17:00:00;1.3528870681E+08;-6.3453094301E+07;6.0457844330E+04;1.1947038870E+01;2.5901870563E+01;-5.3914777468E-02
2459820.2500;2022-Aug-28 18:00:00;1.3533169829E+08;-6.3359834207E+07;6.0262548695E+04;1.1937120797E+01;2.5909304538E+01;-5.4582149270E-02
2459820.2917;2022-Aug-28 19:00:00;1.3537465410E+08;-6.3266547224E+07;6.0064857561E+04;1.1927216132E+01;2.5916808770E+01;-5.5245599872E-02
2459820.3333;2022-Aug-28 20:00:00;1.3541757426E+08;-6.3173233100E+07;5.9864785159E+04;1.1917324159E+01;2.5924383535E+01;-5.5905064544E-02
2459820.3750;2022-Aug-28 21:00:00;1.3546045884E+08;-6.3079891578E+07;5.9662345957E+04;1.1907444161E+01;2.5932029103E+01;-5.6560478650E-02
2459820.4167;2022-Aug-28 22:00:00;1.3550330788E+08;-6.2986522405E+07;5.9457554651E+04;1.1897575417E+01;2.5939745739E+01;-5.7211777656E-02
2459820.4583;2022-Aug-28 23:00:00;1.3554612140E+08;-6.2893125323E+07;5.9250426173E+04;1.1887717200E+01;2.5947533700E+01;-5.7858897139E-02
2459820.5000;2022-Aug-29 00:00:00;1.3558889945E+08;-6.2799700076E+07;5.9040975684E+04;1.1877868780E+01;2.5955393238E+01;-5.8501772790E-02
2459820.5417;2022-Aug-29 01:00:00;1.3563164207E+08;-6.2706246406E+07;5.8829218578E+04;1.1868029422E+01;2.5963324600E+01;-5.9140340426E-02
2459820.5833;2022-Aug-29 02:00:00;1.3567434927E+08;-6.2612764053E+07;5.8615170480E+04;1.1858198388E+01;2.5971328025E+01;-5.9774535992E-02
2459820.6250;2022-Aug-29 03:00:00;1.3571702110E+08;-6.2519252757E+07;5.8398847242E+04;1.1848374935E+01;2.5979403746E+01;-6.0404295569E-02
2459820.6667;2022-Aug-29 04:00:00;1.3575965758E+08;-6.2425712259E+07;5.8180264951E+04;1.1838558318E+01;2.5987551990E+01;-6.1029555386E-02
2459820.7083;2022-Aug-29 05:00:00;1.3580225873E+08;-6.2332142295E+07;5.7959439920E+04;1.1828747784E+01;2.5995772979E+01;-6.1650251817E-02
2459820.7500;2022-Aug-29 06:00:00;1.3584482457E+08;-6.2238542606E+07;5.7736388690E+04;1.1818942580E+01;2.6004066925E+01;-6.2266321401E-02
2459820.7917;2022-Aug-29 07:00:00;1.3588735512E+08;-6.2144912926E+07;5.7511128034E+04;1.1809141948E+01;2.6012434038E+01;-6.2877700835E-02
2459820.8333;2022-Aug-29 08:00:00;1.3592985040E+08;-6.2051252992E+07;5.7283674948E+04;1.1799345125E+01;2.6020874517E+01;-6.3484326993E-02
2459820.8750;2022-Aug-29 09:00:00;1.3597231041E+08;-6.1957562541E+07;5.7054046659E+04;1.1789551345E+01;2.6029388557E+01;-6.4086136926E-02
2459820.9167;2022-Aug-29 10:00:00;1.3601473517E+08;-6.1863841306E+07;5.6822260617E+04;1.1779759840E+01;2.6037976346E+01;-6.4683067872E-02
2459820.9583;2022-Aug-29 11:00:00;1.3605712468E+08;-6.1770089023E+07;5.6588334500E+04;1.1769969836E+01;2.6046638065E+01;-6.5275057262E-02
2459821.0000;2022-Aug-29 12:00:00;1.3609947895E+08;-6.1676305423E+07;5.6352286210E+04;1.1760180556E+01;2.6055373888E+01;-6.5862042727E-02
2459821.0417;2022-Aug-29 13:00:00;1.3614179798E+08;-6.1582490242E+07;5.6114133872E+04;1.1750391220E+01;2.6064183982E+01;-6.6443962107E-02
2459821.0833;2022-Aug-29 14:00:00;1.3618408177E+08;-6.1488643209E+07;5.5873895836E+04;1.1740601044E+01;2.6073068508E+01;-6.7020753456E-02
2459821.1250;2022-Aug-29 15:00:00;1.3622633031E+08;-6.1394764059E+07;5.5631590675E+04;1.1730809241E+01;2.6082027618E+01;-6.7592355049E-02
2459821.1667;2022-Aug-29 16:00:00;1.3626854359E+08;-6.1300852521E+07;5.5387237181E+04;1.1721015021E+01;2.6091061459E+01;-6.8158705391E-02
2459821.2083;2022-Aug-29 17:00:00;1.3631072161E+08;-6.1206908326E+07;5.5140854371E+04;1.1711217590E+01;2.6100170171E+01;-6.8719743225E-02
2459821.2500;2022-Aug-29 18:00:00;1.3635286436E+08;-6.1112931206E+07;5.4892461478E+04;1.1701416151E+01;2.6109353885E+01;-6.9275407536E-02
2459821.2917;2022-Aug-29 19:00:00;1.3639497180E+08;-6.1018920888E+07;5.4642077958E+04;1.1691609904E+01;2.6118612727E+01;-6.9825637559E-02
2459821.3333;2022-Aug-29 20:00:00;1.3643704394E+08;-6.0924877104E+07;5.4389723482E+04;1.1681798045E+01;2.6127946814E+01;-7.0370372789E-02
2459821.3750;2022-Aug-29 21:00:00;1.3647908074E+08;-6.0830799581E+07;5.4135417940E+04;1.1671979767E+01;2.6137356256E+01;-7.0909552986E-02
2459821.4167;2022-Aug-29 22:00:00;1.3652108219E+08;-6.0736688048E+07;5.3879181438E+04;1.1662154262E+01;2.6146841156E+01;-7.1443118180E-02
2459821.4583;2022-Aug-29 23:00:00;1.3656304824E+08;-6.0642542234E+07;5.3621034298E+04;1.1652320718E+01;2.6156401610E+01;-7.1971008685E-02
2459821.5000;2022-Aug-30 00:00:00;1.3660497888E+08;-6.0548361866E+07;5.3360997057E+04;1.1642478318E+01;2.6166037706E+01;-7.2493165099E-02
2459821.5417;2022-Aug-30 01:00:00;1.3664687408E+08;-6.0454146671E+07;5.3099090462E+04;1.1632626245E+01;2.6175749525E+01;-7.3009528316E-02
2459821.5833;2022-Aug-30 02:00:00;1.3668873378E+08;-6.0359896378E+07;5.2835335475E+04;1.1622763679E+01;2.6185537140E+01;-7.3520039532E-02
2459821.6250;2022-Aug-30 03:00:00;1.3673055796E+08;-6.0265610713E+07;5.2569753270E+04;1.1612889794E+01;2.6195400616E+01;-7.4024640249E-02
2459821.6667;2022-Aug-30 04:00:00;1.3677234657E+08;-6.0171289403E+07;5.2302365228E+04;1.1603003767E+01;2.6205340011E+01;-7.4523272289E-02
2459821.7083;2022-Aug-30 05:00:00;1.3681409957E+08;-6.0076932174E+07;5.2033192941E+04;1.1593104767E+01;2.6215355376E+01;-7.5015877797E-02
2459821.7500;2022-Aug-30 06:00:00;1.3685581691E+08;-5.9982538753E+07;5.1762258208E+04;1.1583191964E+01;2.6225446752E+01;-7.5502399246E-02
2459821.7917;2022-Aug-30 07:00:00;1.3689749854E+08;-5.9888108866E+07;5.1489583036E+04;1.1573264524E+01;2.6235614175E+01;-7.5982779451E-02
2459821.8333;2022-Aug-30 08:00:00;1.3693914440E+08;-5.9793642239E+07;5.1215189634E+04;1.1563321611E+01;2.6245857670E+01;-7.6456961570E-02
2459821.8750;2022-Aug-30 09:00:00;1.3698075443E+08;-5.9699138599E+07;5.0939100418E+04;1.1553362387E+01;2.6256177258E+01;-7.6924889114E-02
2459821.9167;2022-Aug-30 10:00:00;1.3702232859E+08;-5.9604597672E+07;5.0661338005E+04;1.1543386012E+01;2.6266572949E+01;-7.7386505957E-02
2459821.9583;2022-Aug-30 11:00:00;1.3706386679E+08;-5.9510019183E+07;5.0381925215E+04;1.1533391643E+01;2.6277044746E+01;-7.7841756337E-02
2459822.0000;2022-Aug-30 12:00:00;1.3710536898E+08;-5.9415402858E+07;5.0100885066E+04;1.1523378434E+01;2.6287592643E+01;-7.8290584868E-02
2459822.0417;2022-Aug-30 13:00:00;1.3714683509E+08;-5.9320748424E+07;4.9818240776E+04;1.1513345540E+01;2.6298216629E+01;-7.8732936547E-02
2459822.0833;2022-Aug-30 14:00:00;1.3718826505E+08;-5.9226055607E+07;4.9534015761E+04;1.1503292112E+01;2.6308916682E+01;-7.9168756760E-02
2459822.1250;2022-Aug-30 15:00:00;1.3722965877E+08;-5.9131324133E+07;4.9248233630E+04;1.1493217300E+01;2.6319692772E+01;-7.9597991289E-02
2459822.1667;2022-Aug-30 16:00:00;1.3727101618E+08;-5.9036553728E+07;4.8960918191E+04;1.1483120250E+01;2.6330544862E+01;-8.0020586322E-02
2459822.2083;2022-Aug-30 17:00:00;1.3731233721E+08;-5.8941744119E+07;4.8672093440E+04;1.1473000109E+01;2.6341472906E+01;-8.0436488457E-02
2459822.2500;2022-Aug-30 18:00:00;1.3735362176E+08;-5.8846895032E+07;4.8381783569E+04;1.1462856021E+01;2.6352476851E+01;-8.0845644710E-02
2459822.2917;2022-Aug-30 19:00:00;1.3739486974E+08;-5.8752006195E+07;4.8090012957E+04;1.1452687130E+01;2.6363556633E+01;-8.1248002526E-02
2459822.3333;2022-Aug-30 20:00:00;1.3743608107E+08;-5.8657077333E+07;4.7796806171E+04;1.1442492575E+01;2.6374712183E+01;-8.1643509781E-02
2459822.3750;2022-Aug-30 21:00:00;1.3747725566E+08;-5.8562108176E+07;4.7502187969E+04;1.1432271497E+01;2.6385943422E+01;-8.2032114793E-02
2459822.4167;2022-Aug-30 22:00:00;1.3751839339E+08;-5.8467098450E+07;4.7206183289E+04;1.1422023034E+01;2.6397250261E+01;-8.2413766328E-02
2459822.4583;2022-Aug-30 23:00:00;1.3755949419E+08;-5.8372047884E+07;4.6908817256E+04;1.1411746323E+01;2.6408632605E+01;-8.2788413607E-02
2459822.5000;2022-Aug-31 00:00:00;1.3760055793E+08;-5.8276956205E+07;4.6610115177E+04;1.1401440500E+01;2.6420090350E+01;-8.3156006316E-02
2459822.5417;2022-Aug-31 01:00:00;1.3764158452E+08;-5.8181823143E+07;4.6310102536E+04;1.1391104701E+01;2.6431623382E+01;-8.3516494608E-02
2459822.5833;2022-Aug-31 02:00:00;1.3768257385E+08;-5.8086648426E+07;4.6008805000E+04;1.1380738057E+01;2.6443231580E+01;-8.3869829115E-02
2459822.6250;2022-Aug-31 03:00:00;1.3772352580E+08;-5.7991431785E+07;4.5706248410E+04;1.1370339703E+01;2.6454914814E+01;-8.4215960955E-02
2459822.6667;2022-Aug-31 04:00:00;1.3776444026E+08;-5.7896172950E+07;4.5402458782E+04;1.1359908770E+01;2.6466672946E+01;-8.4554841737E-02
2459822.7083;2022-Aug-31 05:00:00;1.3780531710E+08;-5.7800871650E+07;4.5097462308E+04;1.1349444389E+01;2.6478505827E+01;-8.4886423570E-02
2459822.7500;2022-Aug-31 06:00:00;1.3784615621E+08;-5.7705527618E+07;4.4791285348E+04;1.1338945691E+01;2.6490413301E+01;-8.5210659071E-02
2459822.7917;2022-Aug-31 07:00:00;1.3788695747E+08;-5.7610140585E+07;4.4483954435E+04;1.1328411803E+01;2.6502395204E+01;-8.5527501368E-02
2459822.8333;2022-Aug-31 08:00:00;1.3792772074E+08;-5.7514710284E+07;4.4175496266E+04;1.1317841857E+01;2.6514451361E+01;-8.5836904116E-02
2459822.8750;2022-Aug-31 09:00:00;1.3796844589E+08;-5.7419236447E+07;4.3865937707E+04;1.1307234979E+01;2.6526581591E+01;-8.6138821494E-02
2459822.9167;2022-Aug-31 10:00:00;1.3800913278E+08;-5.7323718808E+07;4.3555305788E+04;1.1296590299E+01;2.6538785701E+01;-8.6433208221E-02
2459822.9583;2022-Aug-31 11:00:00;1.3804978129E+08;-5.7228157101E+07;4.3243627699E+04;1.1285906944E+01;2.6551063492E+01;-8.6720019557E-02
2459823.0000;2022-Aug-31 12:00:00;1.3809039127E+08;-5.7132551062E+07;4.2930930791E+04;1.1275184041E+01;2.6563414754E+01;-8.6999211317E-02
2459823.0417;2022-Aug-31 13:00:00;1.3813096257E+08;-5.7036900427E+07;4.2617242573E+04;1.1264420717E+01;2.6575839268E+01;-8.7270739870E-02
2459823.0833;2022-Aug-31 14:00:00;1.3817149504E+08;-5.6941204932E+07;4.2302590711E+04;1.1253616100E+01;2.6588336809E+01;-8.7534562154E-02
2459823.1250;2022-Aug-31 15:00:00;1.3821198855E+08;-5.6845464315E+07;4.1987003024E+04;1.1242769316E+01;2.6600907140E+01;-8.7790635681E-02
2459823.1667;2022-Aug-31 16:00:00;1.3825244293E+08;-5.6749678314E+07;4.1670507483E+04;1.1231879493E+01;2.6613550015E+01;-8.8038918541E-02
2459823.2083;2022-Aug-31 17:00:00;1.3829285803E+08;-5.6653846668E+07;4.1353132209E+04;1.1220945759E+01;2.6626265180E+01;-8.8279369414E-02
2459823.2500;2022-Aug-31 18:00:00;1.3833323369E+08;-5.6557969118E+07;4.1034905471E+04;1.1209967240E+01;2.6639052372E+01;-8.8511947576E-02
2459823.2917;2022-Aug-31 19:00:00;1.3837356974E+08;-5.6462045405E+07;4.0715855682E+04;1.1198943065E+01;2.6651911319E+01;-8.8736612905E-02
2459823.3333;2022-Aug-31 20:00:00;1.3841386602E+08;-5.6366075271E+07;4.0396011401E+04;1.1187872362E+01;2.6664841738E+01;-8.8953325889E-02
2459823.3750;2022-Aug-31 21:00:00;1.3845412236E+08;-5.6270058459E+07;4.0075401325E+04;1.1176754259E+01;2.6677843339E+01;-8.9162047636E-02
2459823.4167;2022-Aug-31 22:00:00;1.3849433860E+08;-5.6173994713E+07;3.9754054293E+04;1.1165587887E+01;2.6690915822E+01;-8.9362739878E-02
2459823.4583;2022-Aug-31 23:00:00;1.3853451454E+08;-5.6077883780E+07;3.9431999279E+04;1.1154372375E+01;2.6704058877E+01;-8.9555364979E-02
2459823.5000;2022-Sep-01 00:00:00;1.3857465002E+08;-5.5981725405E+07;3.9109265390E+04;1.1143106855E+01;2.6717272186E+01;-8.9739885945E-02
2459823.5417;2022-Sep-01 01:00:00;1.3861474485E+08;-5.5885519336E+07;3.8785881868E+04;1.1131790457E+01;2.6730555422E+01;-8.9916266429E-02
2459823.5833;2022-Sep-01 02:00:00;1.3865479885E+08;-5.5789265323E+07;3.8461878083E+04;1.1120422314E+01;2.6743908246E+01;-9.0084470738E-02
2459823.6250;2022-Sep-01 03:00:00;1.3869481182E+08;-5.5692963114E+07;3.8137283532E+04;1.1109001561E+01;2.6757330313E+01;-9.0244463845E-02
2459823.6667;2022-Sep-01 04:00:00;1.3873478359E+08;-5.5596612462E+07;3.7812127838E+04;1.1097527332E+01;2.6770821266E+01;-9.0396211389E-02
2459823.7083;2022-Sep-01 05:00:00;1.3877471396E+08;-5.5500213119E+07;3.7486440746E+04;1.1085998762E+01;2.6784380740E+01;-9.0539679690E-02
2459823.7500;2022-Sep-01 06:00:00;1.3881460272E+08;-5.5403764839E+07;3.7160252119E+04;1.1074414990E+01;2.6798008362E+01;-9.0674835752E-02
2459823.7917;2022-Sep-01 07:00:00;1.3885444968E+08;-5.5307267377E+07;3.6833591942E+04;1.1062775155E+01;2.6811703745E+01;-9.0801647272E-02
2459823.8333;2022-Sep-01 08:00:00;1.3889425463E+08;-5.5210720491E+07;3.6506490310E+04;1.1051078395E+01;2.6825466498E+01;-9.0920082647E-02
2459823.8750;2022-Sep-01 09:00:00;1.3893401737E+08;-5.5114123938E+07;3.6178977435E+04;1.1039323854E+01;2.6839296217E+01;-9.1030110982E-02
2459823.9167;2022-Sep-01 10:00:00;1.3897373769E+08;-5.5017477478E+07;3.5851083636E+04;1.1027510675E+01;2.6853192490E+01;-9.1131702098E-02
2459823.9583;2022-Sep-01 11:00:00;1.3901341538E+08;-5.4920780873E+07;3.5522839340E+04;1.1015638003E+01;2.6867154893E+01;-9.1224826539E-02
2459824.0000;2022-Sep-01 12:00:00;1.3905305021E+08;-5.4824033884E+07;3.5194275079E+04;1.1003704985E+01;2.6881182997E+01;-9.1309455579E-02
2459824.0417;2022-Sep-01 13:00:00;1.3909264198E+08;-5.4727236277E+07;3.4865421488E+04;1.0991710771E+01;2.6895276359E+01;-9.1385561230E-02
2459824.0833;2022-Sep-01 14:00:00;1.3913219046E+08;-5.4630387817E+07;3.4536309299E+04;1.0979654513E+01;2.6909434530E+01;-9.1453116251E-02
2459824.1250;2022-Sep-01 15:00:00;1.3917169542E+08;-5.4533488271E+07;3.4206969343E+04;1.0967535362E+01;2.6923657048E+01;-9.1512094154E-02
2459824.1667;2022-Sep-01 16:00:00;1.3921115663E+08;-5.4436537409E+07;3.3877432545E+04;1.0955352477E+01;2.6937943445E+01;-9.1562469212E-02
2459824.2083;2022-Sep-01 17:00:00;1.3925057388E+08;-5.4339535002E+07;3.3547729919E+04;1.0943105014E+01;2.6952293239E+01;-9.1604216466E-02
2459824.2500;2022-Sep-01 18:00:00;1.3928994691E+08;-5.4242480822E+07;3.3217892569E+04;1.0930792134E+01;2.6966705943E+01;-9.1637311735E-02
2459824.2917;2022-Sep-01 19:00:00;1.3932927550E+08;-5.4145374644E+07;3.2887951685E+04;1.0918413001E+01;2.6981181057E+01;-9.1661731621E-02
2459824.3333;2022-Sep-01 20:00:00;1.3936855940E+08;-5.4048216244E+07;3.2557938539E+04;1.0905966780E+01;2.6995718074E+01;-9.1677453518E-02
2459824.3750;2022-Sep-01 21:00:00;1.3940779838E+08;-5.3951005401E+07;3.2227884483E+04;1.0893452641E+01;2.7010316474E+01;-9.1684455619E-02
2459824.4167;2022-Sep-01 22:00:00;1.3944699218E+08;-5.3853741893E+07;3.1897820947E+04;1.0880869756E+01;2.7024975730E+01;-9.1682716926E-02
2459824.4583;2022-Sep-01 23:00:00;1.3948614056E+08;-5.3756425503E+07;3.1567779434E+04;1.0868217298E+01;2.7039695304E+01;-9.1672217254E-02
2459824.5000;2022-Sep-02 00:00:00;1.3952524326E+08;-5.3659056015E+07;3.1237791519E+04;1.0855494447E+01;2.7054474649E+01;-9.1652937240E-02
2459824.5417;2022-Sep-02 01:00:00;1.3956430003E+08;-5.3561633214E+07;3.0907888845E+04;1.0842700383E+01;2.7069313209E+01;-9.1624858354E-02
2459824.5833;2022-Sep-02 02:00:00;1.3960331062E+08;-5.3464156889E+07;3.0578103119E+04;1.0829834290E+01;2.7084210416E+01;-9.1587962901E-02
2459824.6250;2022-Sep-02 03:00:00;1.3964227475E+08;-5.3366626830E+07;3.0248466112E+04;1.0816895357E+01;2.7099165694E+01;-9.1542234035E-02
2459824.6667;2022-Sep-02 04:00:00;1.3968119218E+08;-5.3269042827E+07;2.9919009653E+04;1.0803882775E+01;2.7114178456E+01;-9.1487655760E-02
2459824.7083;2022-Sep-02 05:00:00;1.3972006262E+08;-5.3171404677E+07;2.9589765628E+04;1.0790795740E+01;2.7129248107E+01;-9.1424212944E-02
2459824.7500;2022-Sep-02 06:00:00;1.3975888581E+08;-5.3073712174E+07;2.9260765975E+04;1.0777633451E+01;2.7144374041E+01;-9.1351891323E-02
2459824.7917;2022-Sep-02 07:00:00;1.3979766149E+08;-5.2975965117E+07;2.8932042681E+04;1.0764395110E+01;2.7159555642E+01;-9.1270677509E-02
2459824.8333;2022-Sep-02 08:00:00;1.3983638937E+08;-5.2878163307E+07;2.8603627782E+04;1.0751079924E+01;2.7174792285E+01;-9.1180559000E-02
2459824.8750;2022-Sep-02 09:00:00;1.3987506917E+08;-5.2780306547E+07;2.8275553356E+04;1.0737687105E+01;2.7190083335E+01;-9.1081524185E-02
2459824.9167;2022-Sep-02 10:00:00;1.3991370062E+08;-5.2682394642E+07;2.7947851521E+04;1.0724215869E+01;2.7205428148E+01;-9.0973562354E-02
2459824.9583;2022-Sep-02 11:00:00;1.3995228343E+08;-5.2584427401E+07;2.7620554431E+04;1.0710665435E+01;2.7220826067E+01;-9.0856663703E-02
2459825.0000;2022-Sep-02 12:00:00;1.3999081732E+08;-5.2486404632E+07;2.7293694277E+04;1.0697035027E+01;2.7236276430E+01;-9.0730819347E-02
2459825.0417;2022-Sep-02 13:00:00;1.4002930199E+08;-5.2388326148E+07;2.6967303277E+04;1.0683323874E+01;2.7251778561E+01;-9.0596021321E-02
2459825.0833;2022-Sep-02 14:00:00;1.4006773715E+08;-5.2290191765E+07;2.6641413676E+04;1.0669531211E+01;2.7267331777E+01;-9.0452262591E-02
2459825.1250;2022-Sep-02 15:00:00;1.4010612251E+08;-5.2192001299E+07;2.6316057746E+04;1.0655656276E+01;2.7282935383E+01;-9.0299537064E-02
2459825.1667;2022-Sep-02 16:00:00;1.4014445778E+08;-5.2093754570E+07;2.5991267776E+04;1.0641698312E+01;2.7298588678E+01;-9.0137839591E-02
2459825.2083;2022-Sep-02 17:00:00;1.4018274264E+08;-5.1995451402E+07;2.5667076072E+04;1.0627656569E+01;2.7314290946E+01;-8.9967165979E-02
2459825.2500;2022-Sep-02 18:00:00;1.4022097680E+08;-5.1897091618E+07;2.5343514956E+04;1.0613530300E+01;2.7330041466E+01;-8.9787512994E-02
2459825.2917;2022-Sep-02 19:00:00;1.4025915996E+08;-5.1798675046E+07;2.5020616757E+04;1.0599318764E+01;2.7345839504E+01;-8.9598878374E-02
2459825.3333;2022-Sep-02 20:00:00;1.4029729179E+08;-5.1700201517E+07;2.4698413811E+04;1.0585021228E+01;2.7361684318E+01;-8.9401260834E-02
2459825.3750;2022-Sep-02 21:00:00;1.4033537200E+08;-5.1601670864E+07;2.4376938459E+04;1.0570636961E+01;2.7377575155E+01;-8.9194660071E-02
2459825.4167;2022-Sep-02 22:00:00;1.4037340027E+08;-5.1503082922E+07;2.4056223038E+04;1.0556165240E+01;2.7393511255E+01;-8.8979076777E-02
2459825.4583;2022-Sep-02 23:00:00;1.4041137629E+08;-5.1404437529E+07;2.3736299883E+04;1.0541605347E+01;2.7409491844E+01;-8.8754512641E-02
2459825.5000;2022-Sep-03 00:00:00;1.4044929973E+08;-5.1305734528E+07;2.3417201321E+04;1.0526956571E+01;2.7425516142E+01;-8.8520970363E-02
2459825.5417;2022-Sep-03 01:00:00;1.4048717027E+08;-5.1206973762E+07;2.3098959666E+04;1.0512218206E+01;2.7441583358E+01;-8.8278453652E-02
2459825.5833;2022-Sep-03 02:00:00;1.4052498759E+08;-5.1108155077E+07;2.2781607218E+04;1.0497389552E+01;2.7457692691E+01;-8.8026967246E-02
2459825.6250;2022-Sep-03 03:00:00;1.4056275136E+08;-5.1009278325E+07;2.2465176258E+04;1.0482469918E+01;2.7473843331E+01;-8.7766516906E-02
2459825.6667;2022-Sep-03 04:00:00;1.4060046126E+08;-5.0910343357E+07;2.2149699045E+04;1.0467458618E+01;2.7490034458E+01;-8.7497109434E-02
2459825.7083;2022-Sep-03 05:00:00;1.4063811695E+08;-5.0811350029E+07;2.1835207810E+04;1.0452354971E+01;2.7506265243E+01;-8.7218752675E-02
2459825.7500;2022-Sep-03 06:00:00;1.4067571811E+08;-5.0712298200E+07;2.1521734754E+04;1.0437158305E+01;2.7522534848E+01;-8.6931455525E-02
2459825.7917;2022-Sep-03 07:00:00;1.4071326438E+08;-5.0613187732E+07;2.1209312046E+04;1.0421867956E+01;2.7538842423E+01;-8.6635227939E-02
2459825.8333;2022-Sep-03 08:00:00;1.4075075544E+08;-5.0514018490E+07;2.0897971816E+04;1.0406483264E+01;2.7555187110E+01;-8.6330080938E-02
2459825.8750;2022-Sep-03 09:00:00;1.4078819095E+08;-5.0414790342E+07;2.0587746152E+04;1.0391003579E+01;2.7571568043E+01;-8.6016026613E-02
2459825.9167;2022-Sep-03 10:00:00;1.4082557055E+08;-5.0315503158E+07;2.0278667098E+04;1.0375428256E+01;2.7587984345E+01;-8.5693078140E-02
2459825.9583;2022-Sep-03 11:00:00;1.4086289392E+08;-5.0216156813E+07;1.9970766646E+04;1.0359756662E+01;2.7604435130E+01;-8.5361249776E-02
2459826.0000;2022-Sep-03 12:00:00;1.4090016068E+08;-5.0116751185E+07;1.9664076737E+04;1.0343988166E+01;2.7620919501E+01;-8.5020556875E-02
2459826.0417;2022-Sep-03 13:00:00;1.4093737051E+08;-5.0017286154E+07;1.9358629254E+04;1.0328122148E+01;2.7637436556E+01;-8.4671015890E-02
2459826.0833;2022-Sep-03 14:00:00;1.4097452305E+08;-4.9917761603E+07;1.9054456019E+04;1.0312157997E+01;2.7653985378E+01;-8.4312644381E-02
