T;t;x;y;z;vx;vy;vz;
2459665.8333;2022-Mar-27 08:00:00;-1.4967328418E+08;-1.6061124085E+07;2.9668890837E+04;2.7848445069E+00;-2.9742834041E+01;2.0933355762E-03;
2459665.8750;2022-Mar-27 09:00:00;-1.4966322024E+08;-1.6168194213E+07;2.9676406965E+04;2.8062290618E+00;-2.9740567750E+01;2.0822849336E-03;
2459665.9167;2022-Mar-27 10:00:00;-1.4965307933E+08;-1.6275256153E+07;2.9683883247E+04;2.8276124242E+00;-2.9738285402E+01;2.0711997816E-03;
2459665.9583;2022-Mar-27 11:00:00;-1.4964286144E+08;-1.6382309849E+07;2.9691319563E+04;2.8489945744E+00;-2.9735986987E+01;2.0600813306E-03;
2459666.0000;2022-Mar-27 12:00:00;-1.4963256657E+08;-1.6489355240E+07;2.9698715794E+04;2.8703754926E+00;-2.9733672497E+01;2.0489307934E-03;
2459666.0417;2022-Mar-27 13:00:00;-1.4962219473E+08;-1.6596392271E+07;2.9706071828E+04;2.8917551587E+00;-2.9731341926E+01;2.0377493847E-03;
2459666.0833;2022-Mar-27 14:00:00;-1.4961174593E+08;-1.6703420883E+07;2.9713387554E+04;2.9131335527E+00;-2.9728995264E+01;2.0265383212E-03;
2459666.1250;2022-Mar-27 15:00:00;-1.4960122017E+08;-1.6810441018E+07;2.9720662870E+04;2.9345106544E+00;-2.9726632504E+01;2.0152988214E-03;
2459666.1667;2022-Mar-27 16:00:00;-1.4959061746E+08;-1.6917452618E+07;2.9727897673E+04;2.9558864436E+00;-2.9724253639E+01;2.0040321053E-03;
2459666.2083;2022-Mar-27 17:00:00;-1.4957993779E+08;-1.7024455625E+07;2.9735091869E+04;2.9772608998E+00;-2.9721858661E+01;1.9927393943E-03;
2459666.2500;2022-Mar-27 18:00:00;-1.4956918118E+08;-1.7131449981E+07;2.9742245367E+04;2.9986340027E+00;-2.9719447563E+01;1.9814219110E-03;
2459666.2917;2022-Mar-27 19:00:00;-1.4955834763E+08;-1.7238435628E+07;2.9749358079E+04;3.0200057316E+00;-2.9717020338E+01;1.9700808790E-03;
2459666.3333;2022-Mar-27 20:00:00;-1.4954743714E+08;-1.7345412508E+07;2.9756429923E+04;3.0413760659E+00;-2.9714576979E+01;1.9587175230E-03;
2459666.3750;2022-Mar-27 21:00:00;-1.4953644972E+08;-1.7452380563E+07;2.9763460820E+04;3.0627449848E+00;-2.9712117478E+01;1.9473330682E-03;
2459666.4167;2022-Mar-27 22:00:00;-1.4952538538E+08;-1.7559339734E+07;2.9770450697E+04;3.0841124675E+00;-2.9709641829E+01;1.9359287404E-03;
2459666.4583;2022-Mar-27 23:00:00;-1.4951424412E+08;-1.7666289964E+07;2.9777399484E+04;3.1054784930E+00;-2.9707150026E+01;1.9245057658E-03;
2459666.5000;2022-Mar-28 00:00:00;-1.4950302594E+08;-1.7773231195E+07;2.9784307117E+04;3.1268430403E+00;-2.9704642061E+01;1.9130653706E-03;
2459666.5417;2022-Mar-28 01:00:00;-1.4949173085E+08;-1.7880163368E+07;2.9791173536E+04;3.1482060883E+00;-2.9702117929E+01;1.9016087813E-03;
2459666.5833;2022-Mar-28 02:00:00;-1.4948035885E+08;-1.7987086425E+07;2.9797998683E+04;3.1695676157E+00;-2.9699577622E+01;1.8901372241E-03;
2459666.6250;2022-Mar-28 03:00:00;-1.4946890996E+08;-1.8094000307E+07;2.9804782507E+04;3.1909276013E+00;-2.9697021136E+01;1.8786519249E-03;
2459666.6667;2022-Mar-28 04:00:00;-1.4945738418E+08;-1.8200904957E+07;2.9811524962E+04;3.2122860236E+00;-2.9694448463E+01;1.8671541089E-03;
2459666.7083;2022-Mar-28 05:00:00;-1.4944578151E+08;-1.8307800317E+07;2.9818226003E+04;3.2336428613E+00;-2.9691859599E+01;1.8556450009E-03;
2459666.7500;2022-Mar-28 06:00:00;-1.4943410195E+08;-1.8414686327E+07;2.9824885593E+04;3.2549980928E+00;-2.9689254537E+01;1.8441258248E-03;
2459666.7917;2022-Mar-28 07:00:00;-1.4942234552E+08;-1.8521562930E+07;2.9831503698E+04;3.2763516964E+00;-2.9686633272E+01;1.8325978032E-03;
2459666.8333;2022-Mar-28 08:00:00;-1.4941051222E+08;-1.8628430067E+07;2.9838080289E+04;3.2977036505E+00;-2.9683995798E+01;1.8210621579E-03;
2459666.8750;2022-Mar-28 09:00:00;-1.4939860206E+08;-1.8735287680E+07;2.9844615338E+04;3.3190539333E+00;-2.9681342110E+01;1.8095201091E-03;
2459666.9167;2022-Mar-28 10:00:00;-1.4938661503E+08;-1.8842135711E+07;2.9851108827E+04;3.3404025229E+00;-2.9678672202E+01;1.7979728754E-03;
2459666.9583;2022-Mar-28 11:00:00;-1.4937455116E+08;-1.8948974101E+07;2.9857560738E+04;3.3617493975E+00;-2.9675986071E+01;1.7864216737E-03;
2459667.0000;2022-Mar-28 12:00:00;-1.4936241044E+08;-1.9055802791E+07;2.9863971060E+04;3.3830945351E+00;-2.9673283711E+01;1.7748677193E-03;
2459667.0417;2022-Mar-28 13:00:00;-1.4935019288E+08;-1.9162621724E+07;2.9870339784E+04;3.4044379135E+00;-2.9670565116E+01;1.7633122250E-03;
2459667.0833;2022-Mar-28 14:00:00;-1.4933789849E+08;-1.9269430841E+07;2.9876666907E+04;3.4257795107E+00;-2.9667830284E+01;1.7517564017E-03;
2459667.1250;2022-Mar-28 15:00:00;-1.4932552727E+08;-1.9376230083E+07;2.9882952431E+04;3.4471193045E+00;-2.9665079208E+01;1.7402014577E-03;
2459667.1667;2022-Mar-28 16:00:00;-1.4931307923E+08;-1.9483019391E+07;2.9889196360E+04;3.4684572727E+00;-2.9662311885E+01;1.7286485987E-03;
2459667.2083;2022-Mar-28 17:00:00;-1.4930055438E+08;-1.9589798709E+07;2.9895398705E+04;3.4897933929E+00;-2.9659528311E+01;1.7170990278E-03;
2459667.2500;2022-Mar-28 18:00:00;-1.4928795272E+08;-1.9696567976E+07;2.9901559479E+04;3.5111276427E+00;-2.9656728482E+01;1.7055539451E-03;
2459667.2917;2022-Mar-28 19:00:00;-1.4927527426E+08;-1.9803327134E+07;2.9907678700E+04;3.5324599998E+00;-2.9653912393E+01;1.6940145477E-03;
2459667.3333;2022-Mar-28 20:00:00;-1.4926251901E+08;-1.9910076125E+07;2.9913756392E+04;3.5537904417E+00;-2.9651080042E+01;1.6824820291E-03;
2459667.3750;2022-Mar-28 21:00:00;-1.4924968698E+08;-2.0016814891E+07;2.9919792581E+04;3.5751189458E+00;-2.9648231424E+01;1.6709575799E-03;
2459667.4167;2022-Mar-28 22:00:00;-1.4923677816E+08;-2.0123543372E+07;2.9925787298E+04;3.5964454895E+00;-2.9645366536E+01;1.6594423866E-03;
2459667.4583;2022-Mar-28 23:00:00;-1.4922379257E+08;-2.0230261510E+07;2.9931740578E+04;3.6177700502E+00;-2.9642485375E+01;1.6479376323E-03;
2459667.5000;2022-Mar-29 00:00:00;-1.4921073022E+08;-2.0336969247E+07;2.9937652462E+04;3.6390926053E+00;-2.9639587938E+01;1.6364444959E-03;
2459667.5417;2022-Mar-29 01:00:00;-1.4919759111E+08;-2.0443666524E+07;2.9943522994E+04;3.6604131319E+00;-2.9636674222E+01;1.6249641524E-03;
2459667.5833;2022-Mar-29 02:00:00;-1.4918437525E+08;-2.0550353282E+07;2.9949352221E+04;3.6817316074E+00;-2.9633744224E+01;1.6134977725E-03;
2459667.6250;2022-Mar-29 03:00:00;-1.4917108264E+08;-2.0657029463E+07;2.9955140196E+04;3.7030480088E+00;-2.9630797940E+01;1.6020465223E-03;
2459667.6667;2022-Mar-29 04:00:00;-1.4915771330E+08;-2.0763695008E+07;2.9960886976E+04;3.7243623134E+00;-2.9627835370E+01;1.5906115636E-03;
2459667.7083;2022-Mar-29 05:00:00;-1.4914426724E+08;-2.0870349858E+07;2.9966592620E+04;3.7456744982E+00;-2.9624856510E+01;1.5791940531E-03;
2459667.7500;2022-Mar-29 06:00:00;-1.4913074445E+08;-2.0976993955E+07;2.9972257195E+04;3.7669845403E+00;-2.9621861359E+01;1.5677951429E-03;
2459667.7917;2022-Mar-29 07:00:00;-1.4911714495E+08;-2.1083627240E+07;2.9977880769E+04;3.7882924168E+00;-2.9618849914E+01;1.5564159799E-03;
2459667.8333;2022-Mar-29 08:00:00;-1.4910346875E+08;-2.1190249655E+07;2.9983463415E+04;3.8095981046E+00;-2.9615822173E+01;1.5450577058E-03;
2459667.8750;2022-Mar-29 09:00:00;-1.4908971585E+08;-2.1296861140E+07;2.9989005211E+04;3.8309015807E+00;-2.9612778134E+01;1.5337214568E-03;
2459667.9167;2022-Mar-29 10:00:00;-1.4907588626E+08;-2.1403461638E+07;2.9994506237E+04;3.8522028220E+00;-2.9609717797E+01;1.5224083636E-03;
2459667.9583;2022-Mar-29 11:00:00;-1.4906197999E+08;-2.1510051089E+07;2.9999966580E+04;3.8735018055E+00;-2.9606641159E+01;1.5111195514E-03;
