2451697.5; 2000-Jun-02 00:00:00;-4.73081764E+07;-1.43789244E+08;-2.45335756E+04;2.68261575E+01;-8.99373727E+00;6.32522016E-02
2451698.5; 2000-Jun-03 00:00:00;-4.49877247E+07;-1.44556423E+08;-1.83286735E+04;2.68975540E+01;-8.76866798E+00;7.96470973E-02
2451699.5; 2000-Jun-04 00:00:00;-4.26585382E+07;-1.45304817E+08;-1.09159505E+04;2.70291498E+01;-8.55557543E+00;9.10110153E-02
2451700.5; 2000-Jun-05 00:00:00;-4.03153171E+07;-1.46034579E+08;-2.77362895E+03;2.72219737E+01;-8.33393482E+00;9.64367392E-02
2451701.5; 2000-Jun-06 00:00:00;-3.79529903E+07;-1.46744118E+08;5.56911707E+03;2.74698476E+01;-8.08453201E+00;9.56613349E-02
2451702.5; 2000-Jun-07 00:00:00;-3.55672775E+07;-1.47430344E+08;1.35878293E+04;2.77610207E+01;-7.79218442E+00;8.90397872E-02
2451703.5; 2000-Jun-08 00:00:00;-3.31550653E+07;-1.48089082E+08;2.08101941E+04;2.80806687E+01;-7.44706189E+00;7.73923813E-02
2451704.5; 2000-Jun-09 00:00:00;-3.07145660E+07;-1.48715541E+08;2.68477418E+04;2.84132685E+01;-7.04461387E+00;6.18072547E-02
2451705.5; 2000-Jun-10 00:00:00;-2.82453007E+07;-1.49304731E+08;3.14111953E+04;2.87442544E+01;-6.58464158E+00;4.34680058E-02
2451706.5; 2000-Jun-11 00:00:00;-2.57479748E+07;-1.49851794E+08;3.43132691E+04;2.90608664E+01;-6.07012238E+00;2.35375146E-02
2451707.5; 2000-Jun-12 00:00:00;-2.32243070E+07;-1.50352224E+08;3.54638614E+04;2.93524079E+01;-5.50617809E+00;3.09583148E-03
2451708.5; 2000-Jun-13 00:00:00;-2.06768528E+07;-1.50802025E+08;3.48616048E+04;2.96101898E+01;-4.89932759E+00;-1.68852733E-02
2451709.5; 2000-Jun-14 00:00:00;-1.81088370E+07;-1.51197805E+08;3.25841275E+04;2.98273757E+01;-4.25699968E+00;-3.55493837E-02
2451710.5; 2000-Jun-15 00:00:00;-1.55240006E+07;-1.51536843E+08;2.87780184E+04;2.99988385E+01;-3.58721811E+00;-5.21567634E-02
2451711.5; 2000-Jun-16 00:00:00;-1.29264573E+07;-1.51817127E+08;2.36486874E+04;3.01210612E+01;-2.89837064E+00;-6.60859368E-02
2451712.5; 2000-Jun-17 00:00:00;-1.03205577E+07;-1.52037379E+08;1.74500314E+04;3.01920656E+01;-2.19900502E+00;-7.68364969E-02
2451713.5; 2000-Jun-18 00:00:00;-7.71075948E+06;-1.52197058E+08;1.04738614E+04;3.02113409E+01;-1.49763178E+00;-8.40314332E-02
2451714.5; 2000-Jun-19 00:00:00;-5.10150425E+06;-1.52296351E+08;3.03922913E+03;3.01797475E+01;-8.02543380E-01;-8.74168361E-02
2451715.5; 2000-Jun-20 00:00:00;-2.49710431E+06;-1.52336147E+08;-4.51806754E+03;3.00994001E+01;-1.21672674E-01;-8.68580777E-02
2451716.5; 2000-Jun-21 00:00:00;9.83605890E+04;-1.52318002E+08;-1.18555330E+04;2.99735493E+01;5.37490192E-01;-8.23336707E-02
2451717.5; 2000-Jun-22 00:00:00;2.68113761E+06;-1.52244097E+08;-1.86335031E+04;2.98065043E+01;1.16792184E+00;-7.39301052E-02
