$$SOE;;;;
2497768.5;2126-Jul-23 00:00:00;7.200221786312E+07;-1.338755992132E+08;3.677250588071E+04
2497769.5;2126-Jul-24 00:00:00;7.421731933588E+07;-1.326466171462E+08;3.628180387223E+04
2497770.5;2126-Jul-25 00:00:00;7.641121930777E+07;-1.313801600120E+08;3.577025444602E+04
2497771.5;2126-Jul-26 00:00:00;7.858328825290E+07;-1.300766426091E+08;3.524363120746E+04
2497772.5;2126-Jul-27 00:00:00;8.073291992258E+07;-1.287364881954E+08;3.470798025245E+04
2497773.5;2126-Jul-28 00:00:00;8.285952983878E+07;-1.273601236216E+08;3.416916303163E+04
2497774.5;2126-Jul-29 00:00:00;8.496255258214E+07;-1.259479754841E+08;3.363245950016E+04
2497775.5;2126-Jul-30 00:00:00;8.704143837198E+07;-1.245004674532E+08;3.310225737440E+04
2497776.5;2126-Jul-31 00:00:00;8.909564933875E+07;-1.230180187696E+08;3.258183631644E+04
2497777.5;2126-Aug-01 00:00:00;9.112465579407E+07;-1.215010438308E+08;3.207324784701E+04
2497778.5;2126-Aug-02 00:00:00;9.312793275469E+07;-1.199499527665E+08;3.157728823083E+04
2497779.5;2126-Aug-03 00:00:00;9.510495695724E+07;-1.183651528593E+08;3.109355732209E+04
2497780.5;2126-Aug-04 00:00:00;9.705520456531E+07;-1.167470505982E+08;3.062058942331E+04
2497781.5;2126-Aug-05 00:00:00;9.897814968968E+07;-1.150960540851E+08;3.015603441093E+04
2497782.5;2126-Aug-06 00:00:00;1.008732637223E+08;-1.134125754897E+08;2.969686240965E+04
2497783.5;2126-Aug-07 00:00:00;1.027400153599E+08;-1.116970332854E+08;2.923956587839E+04
2497784.5;2126-Aug-08 00:00:00;1.045778711034E+08;-1.099498540944E+08;2.878033921069E+04
2497785.5;2126-Aug-09 00:00:00;1.063862959892E+08;-1.081714740901E+08;2.831522566412E+04
2497786.5;2126-Aug-10 00:00:00;1.081647543300E+08;-1.063623400125E+08;2.784023174753E+04
2497787.5;2126-Aug-11 00:00:00;1.099127103091E+08;-1.045229099426E+08;2.735141802733E+04
2497788.5;2126-Aug-12 00:00:00;1.116296283554E+08;-1.026536540297E+08;2.684498184242E+04
2497789.5;2126-Aug-13 00:00:00;1.133149733283E+08;-1.007550553897E+08;2.631735157423E+04
2497790.5;2126-Aug-14 00:00:00;1.149682106575E+08;-9.882761138245E+07;2.576531361498E+04
2497791.5;2126-Aug-15 00:00:00;1.165888067105E+08;-9.687183541543E+07;2.518619053896E+04
2497792.5;2126-Aug-16 00:00:00;1.181762297898E+08;-9.488825927887E+07;2.457807915873E+04
2497793.5;2126-Aug-17 00:00:00;1.197299522276E+08;-9.287743577319E+07;2.394013659904E+04
2497794.5;2126-Aug-18 00:00:00;1.212494539509E+08;-9.083994105224E+07;2.327287088378E+04
2497795.5;2126-Aug-19 00:00:00;1.227342275404E+08;-8.877637580258E+07;2.257835838076E+04
2497796.5;2126-Aug-20 00:00:00;1.241837842034E+08;-8.668736433301E+07;2.186029409511E+04
2497797.5;2126-Aug-21 00:00:00;1.255976594693E+08;-8.457355106436E+07;2.112380520657E+04
2497798.5;2126-Aug-22 00:00:00;1.269754171885E+08;-8.243559473839E+07;2.037502713735E+04
2497799.5;2126-Aug-23 00:00:00;1.283166508383E+08;-8.027416150033E+07;1.962052416899E+04
2497800.5;2126-Aug-24 00:00:00;1.296209820262E+08;-7.808991834995E+07;1.886668509215E+04
2497801.5;2126-Aug-25 00:00:00;1.308880569243E+08;-7.588352813203E+07;1.811921287330E+04
2497802.5;2126-Aug-26 00:00:00;1.321175417375E+08;-7.365564653338E+07;1.738277253808E+04
2497803.5;2126-Aug-27 00:00:00;1.333091181627E+08;-7.140692091639E+07;1.666080205493E+04
2497804.5;2126-Aug-28 00:00:00;1.344624794030E+08;-6.913799050015E+07;1.595545466313E+04
2497805.5;2126-Aug-29 00:00:00;1.355773269293E+08;-6.684948738420E+07;1.526763202235E+04
2497806.5;2126-Aug-30 00:00:00;1.366533679622E+08;-6.454203804722E+07;1.459707521420E+04
2497807.5;2126-Aug-31 00:00:00;1.376903135792E+08;-6.221626510554E+07;1.394249264850E+04
2497808.5;2126-Sep-01 00:00:00;1.386878773676E+08;-5.987278921359E+07;1.330171280921E+04
2497809.5;2126-Sep-02 00:00:00;1.396457745796E+08;-5.751223102253E+07;1.267185341008E+04
2497810.5;2126-Sep-03 00:00:00;1.405637217583E+08;-5.513521310850E+07;1.204949831347E+04
2497811.5;2126-Sep-04 00:00:00;1.414414367873E+08;-5.274236177092E+07;1.143087225136E+04
2497812.5;2126-Sep-05 00:00:00;1.422786392790E+08;-5.033430861037E+07;1.081200340825E+04
2497813.5;2126-Sep-06 00:00:00;1.430750511822E+08;-4.791169183140E+07;1.018886647500E+04
2497814.5;2126-Sep-07 00:00:00;1.438303974713E+08;-4.547515727333E+07;9.557503660627E+03
2497815.5;2126-Sep-08 00:00:00;1.445444067963E+08;-4.302535923726E+07;8.914127283907E+03
2497816.5;2126-Sep-09 00:00:00;1.452168120161E+08;-4.056296123563E+07;8.255213705339E+03
2497817.5;2126-Sep-10 00:00:00;1.458473506098E+08;-3.808863683109E+07;7.577603460556E+03
2497818.5;2126-Sep-11 00:00:00;1.464357650605E+08;-3.560307074472E+07;6.878625533527E+03
2497819.5;2126-Sep-12 00:00:00;1.469818034259E+08;-3.310696038112E+07;6.156263193106E+03
2497820.5;2126-Sep-13 00:00:00;1.474852204473E+08;-3.060101781306E+07;5.409371854303E+03
2497821.5;2126-Sep-14 00:00:00;1.479457796450E+08;-2.808597205451E+07;4.637941981852E+03
2497822.5;2126-Sep-15 00:00:00;1.483632568257E+08;-2.556257111790E+07;3.843369394546E+03
2497823.5;2126-Sep-16 00:00:00;1.487374451423E+08;-2.303158297993E+07;3.028656135390E+03
2497824.5;2126-Sep-17 00:00:00;1.490681612278E+08;-2.049379439573E+07;2.198436579108E+03
2497825.5;2126-Sep-18 00:00:00;1.493552511467E+08;-1.795000681672E+07;1.358737064645E+03
2497826.5;2126-Sep-19 00:00:00;1.495985944255E+08;-1.540102960142E+07;5.164529771572E+02
2497827.5;2126-Sep-20 00:00:00;1.497981047738E+08;-1.284767187851E+07;-3.213600594392E+02
2497828.5;2126-Sep-21 00:00:00;1.499537272587E+08;-1.029073506851E+07;-1.148203304797E+03
2497829.5;2126-Sep-22 00:00:00;1.500654329861E+08;-7.731007715554E+06;-1.958690265418E+03
2497830.5;2126-Sep-23 00:00:00;1.501332129604E+08;-5.169263212770E+06;-2.748855172399E+03
