T;t;x;y;z;vx;vy;vz
2459779.333333;2022-Jul-18 20:00:00;-1.3525522305E+06;2.3963689023E+05;2.9579888279E+04;-1.9230254016E-03;-1.5742797689E-02;1.6376595199E-04
2459779.375000;2022-Jul-18 21:00:00;-1.3525591517E+06;2.3958021611E+05;2.9580477804E+04;-1.9220763643E-03;-1.5742828648E-02;1.6374792001E-04
2459779.416667;2022-Jul-18 22:00:00;-1.3525660695E+06;2.3952354187E+05;2.9581067264E+04;-1.9211274641E-03;-1.5742859570E-02;1.6372989314E-04
2459779.458333;2022-Jul-18 23:00:00;-1.3525729838E+06;2.3946686752E+05;2.9581656659E+04;-1.9201787002E-03;-1.5742890456E-02;1.6371187130E-04
2459779.500000;2022-Jul-19 00:00:00;-1.3525798947E+06;2.3941019306E+05;2.9582245990E+04;-1.9192300722E-03;-1.5742921306E-02;1.6369385442E-04
2459779.541667;2022-Jul-19 01:00:00;-1.3525868023E+06;2.3935351848E+05;2.9582835255E+04;-1.9182815793E-03;-1.5742952121E-02;1.6367584241E-04
2459779.583333;2022-Jul-19 02:00:00;-1.3525937064E+06;2.3929684380E+05;2.9583424456E+04;-1.9173332209E-03;-1.5742982900E-02;1.6365783519E-04
2459779.625000;2022-Jul-19 03:00:00;-1.3526006071E+06;2.3924016901E+05;2.9584013591E+04;-1.9163849965E-03;-1.5743013644E-02;1.6363983268E-04
2459779.666667;2022-Jul-19 04:00:00;-1.3526075043E+06;2.3918349410E+05;2.9584602662E+04;-1.9154369053E-03;-1.5743044354E-02;1.6362183480E-04
2459779.708333;2022-Jul-19 05:00:00;-1.3526143982E+06;2.3912681909E+05;2.9585191669E+04;-1.9144889467E-03;-1.5743075029E-02;1.6360384146E-04
2459779.750000;2022-Jul-19 06:00:00;-1.3526212887E+06;2.3907014396E+05;2.9585780610E+04;-1.9135411201E-03;-1.5743105670E-02;1.6358585259E-04
2459779.791667;2022-Jul-19 07:00:00;-1.3526281757E+06;2.3901346873E+05;2.9586369487E+04;-1.9125934250E-03;-1.5743136277E-02;1.6356786811E-04
2459779.833333;2022-Jul-19 08:00:00;-1.3526350593E+06;2.3895679338E+05;2.9586958299E+04;-1.9116458605E-03;-1.5743166851E-02;1.6354988794E-04
2459779.875000;2022-Jul-19 09:00:00;-1.3526419396E+06;2.3890011793E+05;2.9587547046E+04;-1.9106984262E-03;-1.5743197391E-02;1.6353191201E-04
2459779.916667;2022-Jul-19 10:00:00;-1.3526488164E+06;2.3884344236E+05;2.9588135729E+04;-1.9097511214E-03;-1.5743227898E-02;1.6351394023E-04
2459779.958333;2022-Jul-19 11:00:00;-1.3526556898E+06;2.3878676668E+05;2.9588724346E+04;-1.9088039455E-03;-1.5743258373E-02;1.6349597253E-04
2459780.000000;2022-Jul-19 12:00:00;-1.3526625598E+06;2.3873009090E+05;2.9589312900E+04;-1.9078568978E-03;-1.5743288815E-02;1.6347800883E-04
2459780.041667;2022-Jul-19 13:00:00;-1.3526694263E+06;2.3867341500E+05;2.9589901388E+04;-1.9069099778E-03;-1.5743319224E-02;1.6346004906E-04
2459780.083333;2022-Jul-19 14:00:00;-1.3526762895E+06;2.3861673900E+05;2.9590489812E+04;-1.9059631847E-03;-1.5743349601E-02;1.6344209313E-04
2459780.125000;2022-Jul-19 15:00:00;-1.3526831493E+06;2.3856006289E+05;2.9591078171E+04;-1.9050165181E-03;-1.5743379947E-02;1.6342414099E-04
2459780.166667;2022-Jul-19 16:00:00;-1.3526900056E+06;2.3850338667E+05;2.9591666466E+04;-1.9040699772E-03;-1.5743410261E-02;1.6340619255E-04
2459780.208333;2022-Jul-19 17:00:00;-1.3526968586E+06;2.3844671033E+05;2.9592254696E+04;-1.9031235615E-03;-1.5743440543E-02;1.6338824773E-04
2459780.250000;2022-Jul-19 18:00:00;-1.3527037081E+06;2.3839003389E+05;2.9592842861E+04;-1.9021772704E-03;-1.5743470795E-02;1.6337030648E-04
2459780.291667;2022-Jul-19 19:00:00;-1.3527105542E+06;2.3833335734E+05;2.9593430962E+04;-1.9012311031E-03;-1.5743501015E-02;1.6335236870E-04
2459780.333333;2022-Jul-19 20:00:00;-1.3527173970E+06;2.3827668069E+05;2.9594018998E+04;-1.9002850592E-03;-1.5743531204E-02;1.6333443434E-04
2459780.375000;2022-Jul-19 21:00:00;-1.3527242363E+06;2.3822000392E+05;2.9594606970E+04;-1.8993391379E-03;-1.5743561363E-02;1.6331650332E-04
2459780.416667;2022-Jul-19 22:00:00;-1.3527310722E+06;2.3816332704E+05;2.9595194877E+04;-1.8983933388E-03;-1.5743591492E-02;1.6329857556E-04
2459780.458333;2022-Jul-19 23:00:00;-1.3527379047E+06;2.3810665006E+05;2.9595782720E+04;-1.8974476611E-03;-1.5743621590E-02;1.6328065101E-04
2459780.500000;2022-Jul-20 00:00:00;-1.3527447338E+06;2.3804997297E+05;2.9596370498E+04;-1.8965021043E-03;-1.5743651658E-02;1.6326272958E-04
2459780.541667;2022-Jul-20 01:00:00;-1.3527515595E+06;2.3799329577E+05;2.9596958211E+04;-1.8955566678E-03;-1.5743681697E-02;1.6324481121E-04
2459780.583333;2022-Jul-20 02:00:00;-1.3527583818E+06;2.3793661846E+05;2.9597545860E+04;-1.8946113510E-03;-1.5743711705E-02;1.6322689583E-04
