T;t;x;y;z;vx;vy;vz
2459765.291667;2022-Jul-04 19:00:00;1.9799180170E+08;-5.4559923688E+07;-6.0093000737E+06;7.3469542287E+00;2.5419999090E+01;3.5298105510E-01
2459765.333333;2022-Jul-04 20:00:00;1.9801823136E+08;-5.4468406366E+07;-6.0080287551E+06;7.3361912511E+00;2.5422956612E+01;3.5330704883E-01
2459765.375000;2022-Jul-04 21:00:00;1.9804462228E+08;-5.4376878406E+07;-6.0067562630E+06;7.3254270279E+00;2.5425909161E+01;3.5363297229E-01
2459765.416667;2022-Jul-04 22:00:00;1.9807097444E+08;-5.4285339826E+07;-6.0054825977E+06;7.3146615484E+00;2.5428856721E+01;3.5395883117E-01
2459765.458333;2022-Jul-04 23:00:00;1.9809728784E+08;-5.4193790644E+07;-6.0042077595E+06;7.3038948158E+00;2.5431799275E+01;3.5428462425E-01
2459765.500000;2022-Jul-05 00:00:00;1.9812356248E+08;-5.4102230877E+07;-6.0029317485E+06;7.2931268454E+00;2.5434736808E+01;3.5461034483E-01
2459765.541667;2022-Jul-05 01:00:00;1.9814979835E+08;-5.4010660545E+07;-6.0016545651E+06;7.2823576549E+00;2.5437669325E+01;3.5493598573E-01
2459765.583333;2022-Jul-05 02:00:00;1.9817599545E+08;-5.3919079664E+07;-6.0003762095E+06;7.2715872569E+00;2.5440596835E+01;3.5526154273E-01
2459765.625000;2022-Jul-05 03:00:00;1.9820215378E+08;-5.3827488254E+07;-5.9990966821E+06;7.2608156535E+00;2.5443519356E+01;3.5558701686E-01
2459765.666667;2022-Jul-05 04:00:00;1.9822827332E+08;-5.3735886331E+07;-5.9978159831E+06;7.2500428352E+00;2.5446436899E+01;3.5591241452E-01
2459765.708333;2022-Jul-05 05:00:00;1.9825435408E+08;-5.3644273914E+07;-5.9965341128E+06;7.2392687876E+00;2.5449349461E+01;3.5623774373E-01
2459765.750000;2022-Jul-05 06:00:00;1.9828039606E+08;-5.3552651021E+07;-5.9952510714E+06;7.2284935038E+00;2.5452257023E+01;3.5656300820E-01
2459765.791667;2022-Jul-05 07:00:00;1.9830639923E+08;-5.3461017669E+07;-5.9939668592E+06;7.2177169924E+00;2.5455159569E+01;3.5688820419E-01
2459765.833333;2022-Jul-05 08:00:00;1.9833236362E+08;-5.3369373878E+07;-5.9926814764E+06;7.2069392705E+00;2.5458057090E+01;3.5721332440E-01
2459765.875000;2022-Jul-05 09:00:00;1.9835828920E+08;-5.3277719664E+07;-5.9913949234E+06;7.1961603547E+00;2.5460949592E+01;3.5753836231E-01
2459765.916667;2022-Jul-05 10:00:00;1.9838417597E+08;-5.3186055047E+07;-5.9901072003E+06;7.1853802545E+00;2.5463837090E+01;3.5786331538E-01
2459765.958333;2022-Jul-05 11:00:00;1.9841002393E+08;-5.3094380043E+07;-5.9888183076E+06;7.1745989676E+00;2.5466719600E+01;3.5818818664E-01
2459766.000000;2022-Jul-05 12:00:00;1.9843583308E+08;-5.3002694672E+07;-5.9875282455E+06;7.1638164819E+00;2.5469597128E+01;3.5851298368E-01
2459766.041667;2022-Jul-05 13:00:00;1.9846160341E+08;-5.2910998950E+07;-5.9862370142E+06;7.1530327837E+00;2.5472469666E+01;3.5883771375E-01
2459766.083333;2022-Jul-05 14:00:00;1.9848733492E+08;-5.2819292896E+07;-5.9849446140E+06;7.1422478716E+00;2.5475337195E+01;3.5916237790E-01
2459766.125000;2022-Jul-05 15:00:00;1.9851302759E+08;-5.2727576528E+07;-5.9836510452E+06;7.1314617582E+00;2.5478199698E+01;3.5948697066E-01
2459766.166667;2022-Jul-05 16:00:00;1.9853868144E+08;-5.2635849864E+07;-5.9823563079E+06;7.1206744612E+00;2.5481057173E+01;3.5981148451E-01
2459766.208333;2022-Jul-05 17:00:00;1.9856429645E+08;-5.2544112922E+07;-5.9810604026E+06;7.1098859956E+00;2.5483909630E+01;3.6013591408E-01
2459766.250000;2022-Jul-05 18:00:00;1.9858987262E+08;-5.2452365721E+07;-5.9797633295E+06;7.0990963668E+00;2.5486757085E+01;3.6046025867E-01
2459766.291667;2022-Jul-05 19:00:00;1.9861540994E+08;-5.2360608277E+07;-5.9784650888E+06;7.0883055688E+00;2.5489599552E+01;3.6078452315E-01
2459766.333333;2022-Jul-05 20:00:00;1.9864090842E+08;-5.2268840610E+07;-5.9771656810E+06;7.0775135871E+00;2.5492437032E+01;3.6110871589E-01
2459766.375000;2022-Jul-05 21:00:00;1.9866636804E+08;-5.2177062737E+07;-5.9758651061E+06;7.0667204116E+00;2.5495269511E+01;3.6143284231E-01
2459766.416667;2022-Jul-05 22:00:00;1.9869178880E+08;-5.2085274676E+07;-5.9745633646E+06;7.0559260459E+00;2.5498096970E+01;3.6175690094E-01
2459766.458333;2022-Jul-05 23:00:00;1.9871717070E+08;-5.1993476445E+07;-5.9732604565E+06;7.0451305055E+00;2.5500919398E+01;3.6208088510E-01
2459766.500000;2022-Jul-06 00:00:00;1.9874251374E+08;-5.1901668062E+07;-5.9719563823E+06;7.0343338083E+00;2.5503736796E+01;3.6240478748E-01
2459766.541667;2022-Jul-06 01:00:00;1.9876781790E+08;-5.1809849546E+07;-5.9706511422E+06;7.0235359660E+00;2.5506549177E+01;3.6272860427E-01
2459766.583333;2022-Jul-06 02:00:00;1.9879308320E+08;-5.1718020914E+07;-5.9693447365E+06;7.0127369809E+00;2.5509356557E+01;3.6305233650E-01
2459766.625000;2022-Jul-06 03:00:00;1.9881830961E+08;-5.1626182185E+07;-5.9680371655E+06;7.0019368425E+00;2.5512158947E+01;3.6337599090E-01
2459766.666667;2022-Jul-06 04:00:00;1.9884349714E+08;-5.1534333376E+07;-5.9667284294E+06;6.9911355367E+00;2.5514956343E+01;3.6369957545E-01
2459766.708333;2022-Jul-06 05:00:00;1.9886864578E+08;-5.1442474505E+07;-5.9654185286E+06;6.9803330574E+00;2.5517748728E+01;3.6402309342E-01
2459766.750000;2022-Jul-06 06:00:00;1.9889375554E+08;-5.1350605591E+07;-5.9641074632E+06;6.9695294132E+00;2.5520536082E+01;3.6434654106E-01
2459766.791667;2022-Jul-06 07:00:00;1.9891882639E+08;-5.1258726651E+07;-5.9627952336E+06;6.9587246216E+00;2.5523318401E+01;3.6466991086E-01
2459766.833333;2022-Jul-06 08:00:00;1.9894385835E+08;-5.1166837704E+07;-5.9614818400E+06;6.9479186991E+00;2.5526095689E+01;3.6499319647E-01
2459766.875000;2022-Jul-06 09:00:00;1.9896885141E+08;-5.1074938768E+07;-5.9601672827E+06;6.9371116547E+00;2.5528867961E+01;3.6531639551E-01
2459766.916667;2022-Jul-06 10:00:00;1.9899380556E+08;-5.0983029861E+07;-5.9588515620E+06;6.9263034859E+00;2.5531635234E+01;3.6563951122E-01
2459766.958333;2022-Jul-06 11:00:00;1.9901872079E+08;-5.0891111001E+07;-5.9575346783E+06;6.9154941801E+00;2.5534397514E+01;3.6596255126E-01
2459767.000000;2022-Jul-06 12:00:00;1.9904359711E+08;-5.0799182205E+07;-5.9562166317E+06;6.9046837240E+00;2.5537154790E+01;3.6628552278E-01
2459767.041667;2022-Jul-06 13:00:00;1.9906843451E+08;-5.0707243492E+07;-5.9548974226E+06;6.8938721169E+00;2.5539907044E+01;3.6660842645E-01
2459767.083333;2022-Jul-06 14:00:00;1.9909323299E+08;-5.0615294880E+07;-5.9535770512E+06;6.8830593716E+00;2.5542654261E+01;3.6693125666E-01
2459767.125000;2022-Jul-06 15:00:00;1.9911799254E+08;-5.0523336387E+07;-5.9522555177E+06;6.8722455061E+00;2.5545396439E+01;3.6725400587E-01
2459767.166667;2022-Jul-06 16:00:00;1.9914271316E+08;-5.0431368032E+07;-5.9509328224E+06;6.8614305350E+00;2.5548133587E+01;3.6757666885E-01
2459767.208333;2022-Jul-06 17:00:00;1.9916739484E+08;-5.0339389832E+07;-5.9496089657E+06;6.8506144635E+00;2.5550865722E+01;3.6789924511E-01
2459767.250000;2022-Jul-06 18:00:00;1.9919203758E+08;-5.0247401805E+07;-5.9482839479E+06;6.8397972851E+00;2.5553592857E+01;3.6822173972E-01
2459767.291667;2022-Jul-06 19:00:00;1.9921664138E+08;-5.0155403969E+07;-5.9469577693E+06;6.8289789853E+00;2.5556314994E+01;3.6854416094E-01
2459767.333333;2022-Jul-06 20:00:00;1.9924120623E+08;-5.0063396343E+07;-5.9456304301E+06;6.8181595541E+00;2.5559032118E+01;3.6886651419E-01
2459767.375000;2022-Jul-06 21:00:00;1.9926573212E+08;-4.9971378944E+07;-5.9443019305E+06;6.8073389961E+00;2.5561744210E+01;3.6918879758E-01
2459767.416667;2022-Jul-06 22:00:00;1.9929021907E+08;-4.9879351790E+07;-5.9429722708E+06;6.7965173269E+00;2.5564451259E+01;3.6951100431E-01
2459767.458333;2022-Jul-06 23:00:00;1.9931466705E+08;-4.9787314901E+07;-5.9416414514E+06;6.7856945641E+00;2.5567153267E+01;3.6983312728E-01
2459767.500000;2022-Jul-07 00:00:00;1.9933907607E+08;-4.9695268293E+07;-5.9403094724E+06;6.7748707195E+00;2.5569850248E+01;3.7015516268E-01
2459767.541667;2022-Jul-07 01:00:00;1.9936344612E+08;-4.9603211985E+07;-5.9389763343E+06;6.7640457944E+00;2.5572542217E+01;3.7047711199E-01
2459767.583333;2022-Jul-07 02:00:00;1.9938777719E+08;-4.9511145995E+07;-5.9376420373E+06;6.7532197784E+00;2.5575229186E+01;3.7079898192E-01
2459767.625000;2022-Jul-07 03:00:00;1.9941206930E+08;-4.9419070341E+07;-5.9363065817E+06;6.7423926572E+00;2.5577911149E+01;3.7112078048E-01
2459767.666667;2022-Jul-07 04:00:00;1.9943632242E+08;-4.9326985041E+07;-5.9349699678E+06;6.7315644251E+00;2.5580588089E+01;3.7144251068E-01
2459767.708333;2022-Jul-07 05:00:00;1.9946053656E+08;-4.9234890113E+07;-5.9336321957E+06;6.7207350915E+00;2.5583259988E+01;3.7176416857E-01
2459767.750000;2022-Jul-07 06:00:00;1.9948471171E+08;-4.9142785575E+07;-5.9322932658E+06;6.7099046738E+00;2.5585926840E+01;3.7208574655E-01
2459767.791667;2022-Jul-07 07:00:00;1.9950884787E+08;-4.9050671446E+07;-5.9309531784E+06;6.6990731883E+00;2.5588588651E+01;3.7240723849E-01
2459767.833333;2022-Jul-07 08:00:00;1.9953294504E+08;-4.8958547743E+07;-5.9296119338E+06;6.6882406437E+00;2.5591245436E+01;3.7272864210E-01
2459767.875000;2022-Jul-07 09:00:00;1.9955700320E+08;-4.8866414484E+07;-5.9282695323E+06;6.6774070368E+00;2.5593897212E+01;3.7304996095E-01
2459767.916667;2022-Jul-07 10:00:00;1.9958102237E+08;-4.8774271689E+07;-5.9269259742E+06;6.6665723547E+00;2.5596543983E+01;3.7337120281E-01
2459767.958333;2022-Jul-07 11:00:00;1.9960500252E+08;-4.8682119374E+07;-5.9255812597E+06;6.6557365849E+00;2.5599185740E+01;3.7369237450E-01
2459768.000000;2022-Jul-07 12:00:00;1.9962894367E+08;-4.8589957557E+07;-5.9242353892E+06;6.6448997266E+00;2.5601822463E+01;3.7401347668E-01
2459768.041667;2022-Jul-07 13:00:00;1.9965284580E+08;-4.8497786258E+07;-5.9228883628E+06;6.6340617934E+00;2.5604454138E+01;3.7433450334E-01
2459768.083333;2022-Jul-07 14:00:00;1.9967670891E+08;-4.8405605494E+07;-5.9215401809E+06;6.6232228033E+00;2.5607080763E+01;3.7465544708E-01
2459768.125000;2022-Jul-07 15:00:00;1.9970053300E+08;-4.8313415283E+07;-5.9201908437E+06;6.6123827705E+00;2.5609702348E+01;3.7497630274E-01
2459768.166667;2022-Jul-07 16:00:00;1.9972431807E+08;-4.8221215643E+07;-5.9188403516E+06;6.6015416999E+00;2.5612318910E+01;3.7529707005E-01
2459768.208333;2022-Jul-07 17:00:00;1.9974806410E+08;-4.8129006592E+07;-5.9174887049E+06;6.5906995844E+00;2.5614930462E+01;3.7561775429E-01
2459768.250000;2022-Jul-07 18:00:00;1.9977177110E+08;-4.8036788150E+07;-5.9161359038E+06;6.5798564098E+00;2.5617537005E+01;3.7593836370E-01
2459768.291667;2022-Jul-07 19:00:00;1.9979543907E+08;-4.7944560332E+07;-5.9147819487E+06;6.5690121663E+00;2.5620138524E+01;3.7625890340E-01
2459768.333333;2022-Jul-07 20:00:00;1.9981906799E+08;-4.7852323158E+07;-5.9134268398E+06;6.5581668592E+00;2.5622734999E+01;3.7657937131E-01
2459768.375000;2022-Jul-07 21:00:00;1.9984265787E+08;-4.7760076646E+07;-5.9120705774E+06;6.5473205043E+00;2.5625326420E+01;3.7689976046E-01
2459768.416667;2022-Jul-07 22:00:00;1.9986620869E+08;-4.7667820814E+07;-5.9107131617E+06;6.5364731194E+00;2.5627912791E+01;3.7722006383E-01
2459768.458333;2022-Jul-07 23:00:00;1.9988972047E+08;-4.7575555680E+07;-5.9093545930E+06;6.5256247157E+00;2.5630494125E+01;3.7754027778E-01
2459768.500000;2022-Jul-08 00:00:00;1.9991319319E+08;-4.7483281262E+07;-5.9079948718E+06;6.5147752941E+00;2.5633070437E+01;3.7786040398E-01
2459768.541667;2022-Jul-08 01:00:00;1.9993662685E+08;-4.7390997579E+07;-5.9066339982E+06;6.5039248442E+00;2.5635641738E+01;3.7818044927E-01
2459768.583333;2022-Jul-08 02:00:00;1.9996002145E+08;-4.7298704648E+07;-5.9052719726E+06;6.4930733512E+00;2.5638208024E+01;3.7850042167E-01
2459768.625000;2022-Jul-08 03:00:00;1.9998337698E+08;-4.7206402487E+07;-5.9039087953E+06;6.4822208106E+00;2.5640769275E+01;3.7882032383E-01
2459768.666667;2022-Jul-08 04:00:00;2.0000669344E+08;-4.7114091115E+07;-5.9025444664E+06;6.4713672319E+00;2.5643325475E+01;3.7914015155E-01
2459768.708333;2022-Jul-08 05:00:00;2.0002997082E+08;-4.7021770550E+07;-5.9011789863E+06;6.4605126326E+00;2.5645876617E+01;3.7945989736E-01
2459768.750000;2022-Jul-08 06:00:00;2.0005320913E+08;-4.6929440810E+07;-5.8998123552E+06;6.4496570292E+00;2.5648422710E+01;3.7977955503E-01
2459768.791667;2022-Jul-08 07:00:00;2.0007640835E+08;-4.6837101912E+07;-5.8984445736E+06;6.4388004294E+00;2.5650963767E+01;3.8009912275E-01
2459768.833333;2022-Jul-08 08:00:00;2.0009956849E+08;-4.6744753876E+07;-5.8970756416E+06;6.4279428301E+00;2.5653499806E+01;3.8041860404E-01
2459768.875000;2022-Jul-08 09:00:00;2.0012268954E+08;-4.6652396720E+07;-5.8957055597E+06;6.4170842177E+00;2.5656030830E+01;3.8073800696E-01
2459768.916667;2022-Jul-08 10:00:00;2.0014577149E+08;-4.6560030461E+07;-5.8943343281E+06;6.4062245800E+00;2.5658556830E+01;3.8105733817E-01
2459768.958333;2022-Jul-08 11:00:00;2.0016881435E+08;-4.6467655117E+07;-5.8929619470E+06;6.3953639172E+00;2.5661077786E+01;3.8137659790E-01
2459769.000000;2022-Jul-08 12:00:00;2.0019181811E+08;-4.6375270707E+07;-5.8915884167E+06;6.3845022427E+00;2.5663593683E+01;3.8169578019E-01
2459769.041667;2022-Jul-08 13:00:00;2.0021478277E+08;-4.6282877248E+07;-5.8902137375E+06;6.3736395748E+00;2.5666104522E+01;3.8201487757E-01
2459769.083333;2022-Jul-08 14:00:00;2.0023770832E+08;-4.6190474760E+07;-5.8888379097E+06;6.3627759273E+00;2.5668610312E+01;3.8233388507E-01
2459769.125000;2022-Jul-08 15:00:00;2.0026059475E+08;-4.6098063260E+07;-5.8874609336E+06;6.3519113046E+00;2.5671111069E+01;3.8265280264E-01
2459769.166667;2022-Jul-08 16:00:00;2.0028344208E+08;-4.6005642766E+07;-5.8860828096E+06;6.3410456992E+00;2.5673606808E+01;3.8297163579E-01
2459769.208333;2022-Jul-08 17:00:00;2.0030625028E+08;-4.5913213297E+07;-5.8847035379E+06;6.3301790968E+00;2.5676097527E+01;3.8329039268E-01
2459769.250000;2022-Jul-08 18:00:00;2.0032901937E+08;-4.5820774870E+07;-5.8833231188E+06;6.3193114880E+00;2.5678583212E+01;3.8360907832E-01
2459769.291667;2022-Jul-08 19:00:00;2.0035174932E+08;-4.5728327504E+07;-5.8819415526E+06;6.3084428788E+00;2.5681063844E+01;3.8392769027E-01
2459769.333333;2022-Jul-08 20:00:00;2.0037444015E+08;-4.5635871217E+07;-5.8805588396E+06;6.2975732852E+00;2.5683539412E+01;3.8424622151E-01
2459769.375000;2022-Jul-08 21:00:00;2.0039709185E+08;-4.5543406026E+07;-5.8791749799E+06;6.2867027247E+00;2.5686009921E+01;3.8456466505E-01
2459769.416667;2022-Jul-08 22:00:00;2.0041970441E+08;-4.5450931951E+07;-5.8777899741E+06;6.2758312085E+00;2.5688475383E+01;3.8488301743E-01
2459769.458333;2022-Jul-08 23:00:00;2.0044227783E+08;-4.5358449010E+07;-5.8764038223E+06;6.2649587369E+00;2.5690935816E+01;3.8520128057E-01
2459769.500000;2022-Jul-09 00:00:00;2.0046481211E+08;-4.5265957219E+07;-5.8750165250E+06;6.2540852991E+00;2.5693391228E+01;3.8551946140E-01
2459769.541667;2022-Jul-09 01:00:00;2.0048730725E+08;-4.5173456599E+07;-5.8736280823E+06;6.2432108809E+00;2.5695841615E+01;3.8583756777E-01
2459769.583333;2022-Jul-09 02:00:00;2.0050976323E+08;-4.5080947166E+07;-5.8722384946E+06;6.2323354777E+00;2.5698286957E+01;3.8615560218E-01
2459769.625000;2022-Jul-09 03:00:00;2.0053218006E+08;-4.4988428939E+07;-5.8708477620E+06;6.2214591000E+00;2.5700727237E+01;3.8647356012E-01
2459769.666667;2022-Jul-09 04:00:00;2.0055455774E+08;-4.4895901936E+07;-5.8694558850E+06;6.2105817654E+00;2.5703162452E+01;3.8679143406E-01
2459769.708333;2022-Jul-09 05:00:00;2.0057689625E+08;-4.4803366175E+07;-5.8680628638E+06;6.1997034900E+00;2.5705592608E+01;3.8710921797E-01
2459769.750000;2022-Jul-09 06:00:00;2.0059919560E+08;-4.4710821675E+07;-5.8666686988E+06;6.1888242813E+00;2.5708017720E+01;3.8742691011E-01
2459769.791667;2022-Jul-09 07:00:00;2.0062145578E+08;-4.4618268454E+07;-5.8652733902E+06;6.1779441357E+00;2.5710437805E+01;3.8774451431E-01
2459769.833333;2022-Jul-09 08:00:00;2.0064367680E+08;-4.4525706529E+07;-5.8638769384E+06;6.1670630395E+00;2.5712852867E+01;3.8806203866E-01
2459769.875000;2022-Jul-09 09:00:00;2.0066585864E+08;-4.4433135919E+07;-5.8624793436E+06;6.1561809807E+00;2.5715262895E+01;3.8837948963E-01
2459769.916667;2022-Jul-09 10:00:00;2.0068800130E+08;-4.4340556642E+07;-5.8610806061E+06;6.1452979601E+00;2.5717667869E+01;3.8869686718E-01
2459769.958333;2022-Jul-09 11:00:00;2.0071010478E+08;-4.4247968716E+07;-5.8596807262E+06;6.1344139916E+00;2.5720067775E+01;3.8901416527E-01
2459770.000000;2022-Jul-09 12:00:00;2.0073216908E+08;-4.4155372160E+07;-5.8582797042E+06;6.1235290934E+00;2.5722462614E+01;3.8933137631E-01
2459770.041667;2022-Jul-09 13:00:00;2.0075419419E+08;-4.4062766992E+07;-5.8568775404E+06;6.1126432788E+00;2.5724852397E+01;3.8964849570E-01
2459770.083333;2022-Jul-09 14:00:00;2.0077618011E+08;-4.3970153229E+07;-5.8554742352E+06;6.1017565521E+00;2.5727237140E+01;3.8996552341E-01
2459770.125000;2022-Jul-09 15:00:00;2.0079812683E+08;-4.3877530890E+07;-5.8540697888E+06;6.0908689051E+00;2.5729616855E+01;3.9028246529E-01
2459770.166667;2022-Jul-09 16:00:00;2.0082003436E+08;-4.3784899994E+07;-5.8526642015E+06;6.0799803234E+00;2.5731991543E+01;3.9059932954E-01
2459770.208333;2022-Jul-09 17:00:00;2.0084190269E+08;-4.3692260557E+07;-5.8512574737E+06;6.0690907984E+00;2.5734361187E+01;3.9091612074E-01
2459770.250000;2022-Jul-09 18:00:00;2.0086373182E+08;-4.3599612599E+07;-5.8498496055E+06;6.0582003360E+00;2.5736725769E+01;3.9123283647E-01
2459770.291667;2022-Jul-09 19:00:00;2.0088552173E+08;-4.3506956138E+07;-5.8484405974E+06;6.0473089529E+00;2.5739085279E+01;3.9154946945E-01
2459770.333333;2022-Jul-09 20:00:00;2.0090727244E+08;-4.3414291191E+07;-5.8470304495E+06;6.0364166663E+00;2.5741439721E+01;3.9186601288E-01
2459770.375000;2022-Jul-09 21:00:00;2.0092898393E+08;-4.3321617778E+07;-5.8456191622E+06;6.0255234870E+00;2.5743789110E+01;3.9218246345E-01
2459770.416667;2022-Jul-09 22:00:00;2.0095065621E+08;-4.3228935916E+07;-5.8442067358E+06;6.0146294149E+00;2.5746133461E+01;3.9249882330E-01
2459770.458333;2022-Jul-09 23:00:00;2.0097228926E+08;-4.3136245623E+07;-5.8427931708E+06;6.0037344387E+00;2.5748472784E+01;3.9281509954E-01
2459770.500000;2022-Jul-10 00:00:00;2.0099388309E+08;-4.3043546918E+07;-5.8413784672E+06;5.9928385443E+00;2.5750807073E+01;3.9313129991E-01
2459770.541667;2022-Jul-10 01:00:00;2.0101543770E+08;-4.2950839818E+07;-5.8399626255E+06;5.9819417279E+00;2.5753136308E+01;3.9344742662E-01
2459770.583333;2022-Jul-10 02:00:00;2.0103695307E+08;-4.2858124342E+07;-5.8385456458E+06;5.9710440004E+00;2.5755460473E+01;3.9376347494E-01
2459770.625000;2022-Jul-10 03:00:00;2.0105842921E+08;-4.2765400509E+07;-5.8371275286E+06;5.9601453795E+00;2.5757779563E+01;3.9407943733E-01
2459770.666667;2022-Jul-10 04:00:00;2.0107986612E+08;-4.2672668336E+07;-5.8357082740E+06;5.9492458809E+00;2.5760093588E+01;3.9439530786E-01
2459770.708333;2022-Jul-10 05:00:00;2.0110126378E+08;-4.2579927841E+07;-5.8342878825E+06;5.9383455120E+00;2.5762402561E+01;3.9471108500E-01
2459770.750000;2022-Jul-10 06:00:00;2.0112262221E+08;-4.2487179043E+07;-5.8328663543E+06;5.9274442686E+00;2.5764706499E+01;3.9502677278E-01
2459770.791667;2022-Jul-10 07:00:00;2.0114394138E+08;-4.2394421960E+07;-5.8314436898E+06;5.9165421370E+00;2.5767005406E+01;3.9534237924E-01
2459770.833333;2022-Jul-10 08:00:00;2.0116522131E+08;-4.2301656610E+07;-5.8300198893E+06;5.9056391054E+00;2.5769299271E+01;3.9565791085E-01
2459770.875000;2022-Jul-10 09:00:00;2.0118646198E+08;-4.2208883012E+07;-5.8285949529E+06;5.8947351752E+00;2.5771588072E+01;3.9597336712E-01
2459770.916667;2022-Jul-10 10:00:00;2.0120766340E+08;-4.2116101182E+07;-5.8271688811E+06;5.8838303609E+00;2.5773871798E+01;3.9628874185E-01
2459770.958333;2022-Jul-10 11:00:00;2.0122882556E+08;-4.2023311141E+07;-5.8257416741E+06;5.8729246804E+00;2.5776150449E+01;3.9660402761E-01
2459771.000000;2022-Jul-10 12:00:00;2.0124994846E+08;-4.1930512905E+07;-5.8243133322E+06;5.8620181471E+00;2.5778424036E+01;3.9691921976E-01
2459771.041667;2022-Jul-10 13:00:00;2.0127103209E+08;-4.1837706494E+07;-5.8228838558E+06;5.8511107644E+00;2.5780692576E+01;3.9723431870E-01
2459771.083333;2022-Jul-10 14:00:00;2.0129207645E+08;-4.1744891925E+07;-5.8214532452E+06;5.8402025242E+00;2.5782956082E+01;3.9754933024E-01
2459771.125000;2022-Jul-10 15:00:00;2.0131308155E+08;-4.1652069216E+07;-5.8200215007E+06;5.8292934118E+00;2.5785214551E+01;3.9786426268E-01
2459771.166667;2022-Jul-10 16:00:00;2.0133404736E+08;-4.1559238386E+07;-5.8185886226E+06;5.8183834191E+00;2.5787467969E+01;3.9817912037E-01
2459771.208333;2022-Jul-10 17:00:00;2.0135497391E+08;-4.1466399453E+07;-5.8171546112E+06;5.8074725527E+00;2.5789716317E+01;3.9849390056E-01
2459771.250000;2022-Jul-10 18:00:00;2.0137586117E+08;-4.1373552435E+07;-5.8157194666E+06;5.7965608294E+00;2.5791959585E+01;3.9880859594E-01
2459771.291667;2022-Jul-10 19:00:00;2.0139670914E+08;-4.1280697350E+07;-5.8142831894E+06;5.7856482662E+00;2.5794197779E+01;3.9912319984E-01
2459771.333333;2022-Jul-10 20:00:00;2.0141751783E+08;-4.1187834217E+07;-5.8128457797E+06;5.7747348737E+00;2.5796430912E+01;3.9943770907E-01
2459771.375000;2022-Jul-10 21:00:00;2.0143828723E+08;-4.1094963053E+07;-5.8114072380E+06;5.7638206510E+00;2.5798659001E+01;3.9975212608E-01
2459771.416667;2022-Jul-10 22:00:00;2.0145901734E+08;-4.1002083878E+07;-5.8099675645E+06;5.7529055866E+00;2.5800882055E+01;4.0006645813E-01
2459771.458333;2022-Jul-10 23:00:00;2.0147970815E+08;-4.0909196709E+07;-5.8085267596E+06;5.7419896668E+00;2.5803100067E+01;4.0038071274E-01
2459771.500000;2022-Jul-11 00:00:00;2.0150035966E+08;-4.0816301563E+07;-5.8070848235E+06;5.7310728879E+00;2.5805313017E+01;4.0069489206E-01
2459771.541667;2022-Jul-11 01:00:00;2.0152097188E+08;-4.0723398461E+07;-5.8056417565E+06;5.7201552614E+00;2.5807520891E+01;4.0100899102E-01
2459771.583333;2022-Jul-11 02:00:00;2.0154154478E+08;-4.0630487419E+07;-5.8041975588E+06;5.7092368051E+00;2.5809723683E+01;4.0132300214E-01
2459771.625000;2022-Jul-11 03:00:00;2.0156207838E+08;-4.0537568456E+07;-5.8027522310E+06;5.6983175345E+00;2.5811921402E+01;4.0163691959E-01
2459771.666667;2022-Jul-11 04:00:00;2.0158257267E+08;-4.0444641591E+07;-5.8013057731E+06;5.6873974565E+00;2.5814114064E+01;4.0195074207E-01
2459771.708333;2022-Jul-11 05:00:00;2.0160302764E+08;-4.0351706841E+07;-5.7998581857E+06;5.6764765663E+00;2.5816301684E+01;4.0226447387E-01
2459771.750000;2022-Jul-11 06:00:00;2.0162344330E+08;-4.0258764225E+07;-5.7984094690E+06;5.6655548502E+00;2.5818484266E+01;4.0257812303E-01
